f1,f2,f3,f4,f5,num,validation
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),农村卫生机构床位数(万张),26,0.641369864146
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),农村卫生机构床位数(万张),26,0.641369864146
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),农村卫生机构床位数(万张),26,0.641369864146
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),农村卫生机构床位数(万张),27,0.640292321846
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),农村卫生机构床位数(万张),27,0.640292321846
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),农村卫生机构床位数(万张),27,0.640292321846
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),农村卫生机构床位数(万张),27,0.640292321846
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),农村卫生机构床位数(万张),27,0.640292321846
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),新注册民用轻型载货汽车拥有量(万辆),25,0.635176899394
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),新注册民用轻型载货汽车拥有量(万辆),25,0.635176899394
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),新注册民用轻型载货汽车拥有量(万辆),25,0.635176899394
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),新注册民用轻型载货汽车拥有量(万辆),25,0.635176899394
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),新注册民用轻型载货汽车拥有量(万辆),25,0.635176899394
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),新注册民用轻型载货汽车拥有量(万辆),24,0.621102208433
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),新注册民用轻型载货汽车拥有量(万辆),24,0.621102208433
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),新注册民用轻型载货汽车拥有量(万辆),24,0.621102208433
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),新注册民用轻型载货汽车拥有量(万辆),24,0.621102208433
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),新注册民用轻型载货汽车拥有量(万辆),24,0.621102208433
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),23,0.609957549681
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),23,0.609957549681
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),23,0.609957549681
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),23,0.609957549681
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),23,0.609957549681
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),新注册民用中型载客汽车拥有量(万辆),国内外观设计专利申请受理量(项),22,0.592988623849
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),新注册民用中型载客汽车拥有量(万辆),国内外观设计专利申请受理量(项),22,0.592988623849
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),新注册民用中型载客汽车拥有量(万辆),国内外观设计专利申请受理量(项),22,0.592988623849
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),新注册民用中型载客汽车拥有量(万辆),国内外观设计专利申请受理量(项),22,0.592988623849
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),新注册民用中型载客汽车拥有量(万辆),国内外观设计专利申请受理量(项),22,0.592988623849
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),农村集中供养五保人数(万人),119,0.592586876207
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),农村集中供养五保人数(万人),119,0.592586876207
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),农村集中供养五保人数(万人),119,0.592586876207
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),农村集中供养五保人数(万人),119,0.592586876207
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),农村集中供养五保人数(万人),119,0.592586876207
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),新注册民用轻型载货汽车拥有量(万辆),21,0.59151069172
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),新注册民用轻型载货汽车拥有量(万辆),21,0.59151069172
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),新注册民用轻型载货汽车拥有量(万辆),21,0.59151069172
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),新注册民用轻型载货汽车拥有量(万辆),21,0.59151069172
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),新注册民用轻型载货汽车拥有量(万辆),21,0.59151069172
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),20,0.590667835588
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),20,0.590667835588
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),20,0.590667835588
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),20,0.590667835588
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),20,0.590667835588
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),农村集中供养五保人数(万人),118,0.582835106535
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),农村集中供养五保人数(万人),118,0.582835106535
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),农村集中供养五保人数(万人),118,0.582835106535
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),农村集中供养五保人数(万人),118,0.582835106535
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),农村集中供养五保人数(万人),118,0.582835106535
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),19,0.580247247394
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),19,0.580247247394
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),19,0.580247247394
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),19,0.580247247394
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),19,0.580247247394
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),普通高中学校数(所),117,0.573336672686
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),普通高中学校数(所),117,0.573336672686
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),普通高中学校数(所),117,0.573336672686
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),普通高中学校数(所),117,0.573336672686
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),普通高中学校数(所),117,0.573336672686
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),18,0.559494823276
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),18,0.559494823276
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),18,0.559494823276
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),18,0.559494823276
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),18,0.559494823276
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),58,0.559160071464
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),58,0.559160071464
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),58,0.559160071464
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),58,0.559160071464
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),58,0.559160071464
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),57,0.558038504737
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),57,0.558038504737
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),57,0.558038504737
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),57,0.558038504737
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),57,0.558038504737
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),55,0.55645674875
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),55,0.55645674875
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),55,0.55645674875
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),55,0.55645674875
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),55,0.55645674875
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),普通高中学校数(所),116,0.555775382126
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),普通高中学校数(所),116,0.555775382126
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),普通高中学校数(所),116,0.555775382126
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),普通高中学校数(所),116,0.555775382126
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),普通高中学校数(所),116,0.555775382126
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),51,0.553459865111
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),51,0.553459865111
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),51,0.553459865111
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),51,0.553459865111
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),51,0.553459865111
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),50,0.551938764844
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),50,0.551938764844
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),50,0.551938764844
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),50,0.551938764844
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),50,0.551938764844
艺术表演团体国内演出场次(千场次),村民委员会数(个),普通高中在校学生数(万人),乡镇数(个),内地居民初婚登记(万人),133,0.550642859739
艺术表演团体国内演出场次(千场次),村民委员会数(个),普通高中在校学生数(万人),乡镇数(个),内地居民初婚登记(万人),133,0.550642859739
艺术表演团体国内演出场次(千场次),村民委员会数(个),普通高中在校学生数(万人),乡镇数(个),内地居民初婚登记(万人),133,0.550642859739
艺术表演团体国内演出场次(千场次),村民委员会数(个),普通高中在校学生数(万人),乡镇数(个),内地居民初婚登记(万人),133,0.550642859739
艺术表演团体国内演出场次(千场次),村民委员会数(个),普通高中在校学生数(万人),乡镇数(个),内地居民初婚登记(万人),133,0.550642859739
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),49,0.550623797806
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),49,0.550623797806
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),49,0.550623797806
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),49,0.550623797806
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),49,0.550623797806
普通高等学校专科招生数(万人),蔬菜播种面积(千公顷),家庭儿童收养登记总数(件),建筑业城镇单位就业人员工资总额(亿元),政府办医院病床使用率(%),68,0.549325695278
普通高等学校专科招生数(万人),蔬菜播种面积(千公顷),家庭儿童收养登记总数(件),建筑业城镇单位就业人员工资总额(亿元),政府办医院病床使用率(%),68,0.549325695278
普通高等学校专科招生数(万人),蔬菜播种面积(千公顷),家庭儿童收养登记总数(件),建筑业城镇单位就业人员工资总额(亿元),政府办医院病床使用率(%),68,0.549325695278
普通高等学校专科招生数(万人),蔬菜播种面积(千公顷),家庭儿童收养登记总数(件),建筑业城镇单位就业人员工资总额(亿元),政府办医院病床使用率(%),68,0.549325695278
普通高等学校专科招生数(万人),蔬菜播种面积(千公顷),家庭儿童收养登记总数(件),建筑业城镇单位就业人员工资总额(亿元),政府办医院病床使用率(%),68,0.549325695278
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),48,0.548899825813
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),48,0.548899825813
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),48,0.548899825813
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),48,0.548899825813
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),48,0.548899825813
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),59,0.547867780417
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),59,0.547867780417
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),59,0.547867780417
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),59,0.547867780417
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),59,0.547867780417
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),47,0.547468728092
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),47,0.547468728092
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),47,0.547468728092
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),47,0.547468728092
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),47,0.547468728092
餐饮业企业所有者权益合计(亿元),地方财政医疗卫生支出(亿元),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),农村集中供养五保人数(万人),115,0.547220949194
餐饮业企业所有者权益合计(亿元),地方财政医疗卫生支出(亿元),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),农村集中供养五保人数(万人),115,0.547220949194
餐饮业企业所有者权益合计(亿元),地方财政医疗卫生支出(亿元),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),农村集中供养五保人数(万人),115,0.547220949194
餐饮业企业所有者权益合计(亿元),地方财政医疗卫生支出(亿元),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),农村集中供养五保人数(万人),115,0.547220949194
餐饮业企业所有者权益合计(亿元),地方财政医疗卫生支出(亿元),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),农村集中供养五保人数(万人),115,0.547220949194
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),农村集中供养五保人数(万人),114,0.546478395244
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),农村集中供养五保人数(万人),114,0.546478395244
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),农村集中供养五保人数(万人),114,0.546478395244
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),农村集中供养五保人数(万人),114,0.546478395244
餐饮业企业所有者权益合计(亿元),特殊教育在校学生数(万人),房地产业固定资产投资(不含农户)(亿元),国家重点优抚对象(万人),农村集中供养五保人数(万人),114,0.546478395244
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),54,0.546251805651
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),54,0.546251805651
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),54,0.546251805651
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),54,0.546251805651
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),54,0.546251805651
建筑业城镇单位就业人员工资总额(亿元),蔬菜播种面积(千公顷),家庭儿童收养登记总数(件),村民委员会单位数(个),普通小学招生数(万人),89,0.546198495576
建筑业城镇单位就业人员工资总额(亿元),蔬菜播种面积(千公顷),家庭儿童收养登记总数(件),村民委员会单位数(个),普通小学招生数(万人),89,0.546198495576
建筑业城镇单位就业人员工资总额(亿元),蔬菜播种面积(千公顷),家庭儿童收养登记总数(件),村民委员会单位数(个),普通小学招生数(万人),89,0.546198495576
建筑业城镇单位就业人员工资总额(亿元),蔬菜播种面积(千公顷),家庭儿童收养登记总数(件),村民委员会单位数(个),普通小学招生数(万人),89,0.546198495576
建筑业城镇单位就业人员工资总额(亿元),蔬菜播种面积(千公顷),家庭儿童收养登记总数(件),村民委员会单位数(个),普通小学招生数(万人),89,0.546198495576
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),52,0.546042895419
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),52,0.546042895419
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),52,0.546042895419
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),52,0.546042895419
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),52,0.546042895419
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),46,0.5455852211
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),46,0.5455852211
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),46,0.5455852211
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),46,0.5455852211
新注册民用轻型载货汽车拥有量(万辆),初中在校学生数(万人),艺术表演团体机构数(个),住宅房屋施工面积(万平方米),蔬菜播种面积(千公顷),46,0.5455852211
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),17,0.545263749512
普通小学毕业生数(万人),建筑业城镇单位就业人员(万人),公路客运量(万人),全社会住宅投资(亿元),国内外观设计专利申请受理量(项),17,0.545263749512
